method,board,nodes,solve_length,opt_solve,solve_time
A*_zero,H.BBCCHDDD.LAAIJ.L..IJEE.FFFKM.GGGKM,5036,70,44,0.6133887767791748
A*_zero,BBG..KF.GCCKF.AAILDD.HILEEEHJ....HJ.,3995,73,44,0.32216572761535645
A*_zero,IBBCCCI.DDLMAAJ.LMEEJFFM.GGK..HHHK..,2805,65,44,0.20298051834106445
A*_zero,HBBBCCHIDD.LHIAA.LEEEK.L..JKFFGGJ...,2088,61,44,0.1460869312286377
A*_zero,BBICC.H.I.K.HAA.KLHDDDKL...JEEFF.JGG,3013,60,44,0.23767495155334473
A*_zero,BBHCC.G.H.JKGAA.JKGDDDJK...I..EE.IFF,1391,59,44,0.09259200096130371
A*_zero,BBJCC.DDJ.L.IAA.L.IEEEL.I..KFFGG.KHH,948,58,44,0.05966472625732422
A*_zero,BBBCCLH....LHAA..LHIDDEE.IJKFFGGJK..,538,60,44,0.030804872512817383
A*_zero,H.BBBMHCCJLMAAIJL.DDIKL....KEE.FFGG.,15292,75,43,1.7578577995300293
A*_zero,BBH..LG.HCCLG.AAJ.DD.IJ.EEEIK.FFFIK.,10069,73,43,1.106950283050537
A*_zero,H.BBCCHDDD.LAAIJ.L..IJEE.FFFKM..GGKM,7443,68,43,0.8761570453643799
A*_zero,BBI.CC..IDDLAAJ..LH.JEEMHFFK.MHGGK..,2996,77,43,0.20349884033203125
A*_zero,.HBBCC.H.JDDAA.JK.GEEEK.G.I.KLG.IFFL,5203,64,43,0.46187448501586914
A*_zero,GBBB..GCCC.KAAHI.KDDHI.K...JEE.FFJ..,4003,80,43,0.27197957038879395
A*_zero,..GBBK..GH.KAAGHJKFCCCJ.FDDI..EE.I..,3845,73,43,0.2572469711303711
A*_zero,G..BBBG..I.LAA.IKLCCCJKL..HJDDEEHFF.,4344,69,43,0.5198173522949219
A*_zero,.HBBCC.H.JDDAA.JK.GEEEKLG.I.KLG.IFFL,3642,68,43,0.2710230350494385
A*_zero,GBBB..GCCCK.AAHIK.DDHIK....JEE.FFJ..,2677,82,43,0.16936492919921875
A*_zero,BBHCC.G.H.J.GAA.JKGDDDJK...I..EE.IFF,1934,58,43,0.1343836784362793
A*_zero,..GBBB..G..KAAHIJKCCHIJLFDD..LFEEE.L,1422,58,43,0.09062600135803223
A*_zero,BBCCCMDDK..MI.KAAMI..LEEJ..LFFJGGHHH,1071,65,43,0.06302857398986816
A*_zero,..HBBK..HI.KAAHI.KGCCC..GDDJ..EE.JFF,1048,75,43,0.06070351600646973
A*_zero,BBICC.DDI.K.HAA.K.HEEEK.H..J..FF.JGG,876,56,43,0.05361771583557129
A*_zero,BBHCCC..H..JAAH..JGDDEEJGFFI.....I..,342,68,43,0.016696929931640625
A*_zero,BBH..LG.HCCLG.AAJ.DD.IJ.EEEIK.FF.IK.,14312,71,42,1.7998359203338623
A*_zero,H.BBCCH.DD.KAAI..K..IEELFFIJ.LGGGJ..,7980,77,42,0.6401607990264893
A*_zero,FBB.K.FGH.KLFGHAALCCCJ.L..IJDDEEI...,5001,74,42,0.6009218692779541
A*_zero,..HBBB..H...AAIJKLCCIJKLFGDD.LFGEEE.,7375,71,42,0.5808537006378174
A*_zero,BBB..K..H..K..HAAKCCIJ..FGIJDDFGEEE.,4825,73,42,0.5386948585510254
A*_zero,G.BB..GCCC.KAAHI.KDDHI.K...JEE.FFJ..,6101,75,42,0.4307715892791748
A*_zero,GBBB.LG.HCCLAAHIKM.DDIKM...JEEFFFJ..,6073,75,42,0.4820079803466797
A*_zero,F.....FBBB.KAAGHJKCCGHJK...IDD.EEI..,4791,76,42,0.5448329448699951
A*_zero,H.BBB.HCCJL.AAIJL.DDIKL....KEE.FFGG.,5057,72,42,0.3618755340576172
A*_zero,F.BBB.F..HJKAA.HJKCCCIJK..GIDDEEG...,5032,68,42,0.36455559730529785
A*_zero,F.....FBBBJ.AAGHJKCCGHJK...IDD.EEI..,4533,78,42,0.32174015045166016
A*_zero,G.BB..GCCCK.AAHIK.DDHIK....JEE.FFJ..,4209,77,42,0.48282313346862793
A*_zero,H.BBCCHDDD.KAAIJ.K..IJEE.FFF.L.GGG.L,2730,67,42,0.19865942001342773
A*_zero,BBG..KF.GCCKF.AAIKDD.HI.EEEHJ....HJ.,3750,69,42,0.27888035774230957
A*_zero,F.....FBBBJKAAGHJKCCGHJK...IDD.EEI..,3033,79,42,0.2099158763885498
A*_zero,BBBJ....IJCCAAI..LH.IDDLHEEEKMFFGGKM,2645,59,42,0.19843101501464844
A*_zero,FGBBJ.FG.IJLFAAIKL..H.KM..HCCMDDDEEM,670,49,42,0.0422976016998291
A*_zero,FGBBJ.FG.IJLFAAIKL..H.KM..HCCMDDEEEM,660,49,42,0.04113650321960449
A*_zero,GBBICCG.HI.KAAH..K..HDDK...JEEFFFJ..,1266,75,42,0.0731818675994873
A*_zero,BBCCCLI..DDLI..AAMEEFFKMGGJ.KM..JHHH,956,54,42,0.05997753143310547
A*_zero,GBBBCCGH...KGHAA.KDDDJ.K..IJEEFFI...,994,59,42,0.06264185905456543
A*_zero,.HBBCC.H.JK.AA.JKLGDDDKLG.IEELG.IFF.,1855,65,42,0.3256077766418457
A*_zero,BBJLCCDDJL.MAAK..MI.K.EEIFF..NIGGHHN,1122,71,42,0.06572604179382324
A*_zero,..HBBB..H..KAAI.JKCCI.JLFGDD.LFGEEEL,1009,59,42,0.05798673629760742
A*_zero,BBICC.H.I.K.HAA.K.HDDDK....JEEFF.JGG,920,57,42,0.08695459365844727
A*_zero,.BBBKMCC.IKMAA.ILNGDDJLNG.HJEEFFH...,13977,68,41,2.85504412651062
A*_zero,BB.IJ.CCCIJLAA.IKLG.DDKMG.HEEMFFH...,7127,69,41,1.494171142578125
A*_zero,BBBJ..HCCJ.MHAAKLMDDIKLN..IEEN.FFGG.,8909,69,41,1.706167459487915
A*_zero,BBBIJ.CCCIJLAA.IKLG.DDKMG.HEEMFFH...,5185,70,41,1.1074714660644531
A*_zero,.GBBKL.GHIKLAAHI.L..HJCCFDDJ..FEEE..,4480,74,41,0.6474201679229736
A*_zero,BBBCCLDDDJ.LAAIJ.M..IEEMH.FFK.HGGGK.,5167,59,41,1.0639302730560303
A*_zero,G..JBBG..JCCHAAJ..H.IDDKEEI..KFFF..K,5365,86,41,0.42517852783203125
A*_zero,BB.I.LEG.IKLEGAAKMFCCJKMF.HJ..F.HDD.,7585,59,41,0.8137924671173096
A*_zero,H.BBCCHDDD.KAAIJ.K..IJEE.FFF.L..GG.L,3940,65,41,0.2999885082244873
A*_zero,BBG..KF.GCCKF.AAI.DD.HI.EEEHJ....HJ.,4779,67,41,0.3803389072418213
A*_zero,BBICC.DDI.K.HAA.KLHEEEKLH..JFFGG.J..,4176,56,41,0.5639688968658447
A*_zero,GBBB.KG.HCCKAAHI.L.DDI.L...JEEFFFJ..,2207,73,41,0.143754243850708
A*_zero,BBICC.DDI.KLHAA.KLHEEEKLH..JFFGG.J..,2963,57,41,0.23065686225891113
A*_zero,BBH...G.HCC.G.AAJ.DD.IJ.EEEIK.FFFIK.,2518,70,41,0.1726973056793213
A*_zero,G.BBCCGDDD.KAAHI.K..HIEE.FFFJL....JL,2386,65,41,0.1698927879333496
A*_zero,.HBBCC.H.JK.AA.JKLGDDDKLG.IEE.G.IFF.,2778,62,41,0.19999265670776367
A*_zero,.BBBCCDDEEEM..KAAMFFKL.MJ..LGGJHHII.,1480,64,41,0.09810757637023926
A*_zero,BBCCC.I..KDDIAAK.L..JEELFFJ..MGGJHHM,2097,69,41,0.1408214569091797
A*_zero,HIBBCCHIDDL.HAAKLMEEEKLM..JFFM..JGG.,2445,61,41,0.3780381679534912
A*_zero,G..BBBG..I.KAA.I.KCCCJ.K..HJDDEEHFF.,1755,67,41,0.10836005210876465
A*_zero,..GBBJ..GH.JAAGH.JFCCC..FDDI..EE.I..,1504,71,41,0.0853583812713623
A*_zero,.BBBCC..JDDMAAJKLMIEEKLNIFF..NGGHHHN,1009,55,41,0.06401395797729492
A*_zero,..IBBB..IJCCAAIJ.LH.DDKLHEEEKMFFGGGM,848,52,41,0.05514788627624512
A*_zero,GIBBLMGICCLMHAAK.NH.JK.NH.JDDDEEFFF.,730,60,41,0.04529857635498047
A*_zero,GIBBLMGICCLMHAAK.NH.JK.NH.JDDDEEEFF.,688,60,41,0.04372763633728027
A*_zero,..GBBB..G..JAAH.IJCCH.IKFDD..KFEEE.K,754,55,41,0.04147815704345703
A*_zero,..GBBB..G..JAAHI.JCCHI.KFDD..KFEEE.K,579,55,41,0.031138181686401367
A*_zero,BBBJ....IJCCAAI..KH.IDDKHEEE.LFFGGGL,463,55,41,0.026308774948120117
A*_zero,..GBBB..G..JAAH.IJCCH.IK.FDD.K.FEEEK,494,55,41,0.02541208267211914
A*_zero,BBHCC.G.H.J.GAA.J.GDDDJ....I..EE.IFF,539,55,41,0.030599594116210938
A*_zero,HBBB.MHCCJ.MAAIJLMDDIKL....KEEFFGG..,16919,71,40,1.7161483764648438
A*_zero,F..BBBF..H.KAA.HJKCCCIJK..GIDDEEG...,7783,64,40,0.7776730060577393
A*_zero,BBBKCC...KDDAAJK.MI.JEEMI.FFLNGGHHLN,7579,61,40,0.8285725116729736
A*_zero,BB.K..H..KCCHIAALMHIDDLMEEJ.LNFFJGGN,1934,56,40,0.15688467025756836
A*_zero,F.BBB.F..HJ.AA.HJKCCCIJK..GIDDEEG...,6657,64,40,0.5014252662658691
A*_zero,BBH...G.HCC.G.AAJ.DD.IJ.EEEIK.FF.IK.,3597,68,40,0.4688074588775635
A*_zero,HBBCCCHDDK.MAAJK.MEEJFFM.I..L..IGGL.,3177,77,40,0.2240736484527588
A*_zero,..GBBB..G...AAHIJKCCHIJK.FDD.K.FEEE.,3641,67,40,0.2628037929534912
A*_zero,.HI.BB.HI..LAAI..LGCCDDLGEEJK.FFFJK.,3859,75,40,0.2769618034362793
A*_zero,F.HBBBF.HI..FAAI.K.G.IJK.GCCJLDDDEEL,1614,53,40,0.11980390548706055
A*_zero,HIBBCCHIDDL.HAAKLMEEEKLM..JFF...JGG.,3813,58,40,0.3021214008331299
A*_zero,.GBBBK.G...K.AAIJLCCHIJLF.HDDLF.HEEE,1772,57,40,0.34333038330078125
A*_zero,BBH...F.HCCCFAAIJKDD.IJKG..I.LGEEE.L,3106,58,40,0.2470400333404541
A*_zero,BBB..J..G..J..GAAJCCHI...FHIDD.FEEE.,2017,69,40,0.12488555908203125
A*_zero,BBH.CC..HDDKAAI..KG.IEELGFFJ.LG..J..,1507,73,40,0.09197711944580078
A*_zero,F.....FBBB.JAAGH.JCCGH.J...IDD.EEI..,1914,73,40,0.11407613754272461
A*_zero,.GBBCC.G.IJ.AA.IJ.FDDDJKF.H..KF.HEEK,2054,63,40,0.13816142082214355
A*_zero,..IBB.CCIJL.HAAJL.HDDEE.FFFK..GG.K..,1234,69,40,0.07855391502380371
A*_zero,..FBBJ..FG.JAAFGIJECCCI.EDDH.....H..,1533,71,40,0.08960700035095215
A*_zero,F.....FBBBJ.AAGHJ.CCGHJ....IDD.EEI..,1437,75,40,0.08222675323486328
A*_zero,.HBBCC.H.JDDAA.JK.GEEEK.G.I.K.G.IFF.,1580,62,40,0.1012411117553711
A*_zero,..IBB.CCIJL.HAAJL.HDDEE.FFFK..GGGK..,805,69,40,0.0494229793548584
A*_zero,HBBL..H.JLCCI.JAAMI.KDDM..KEENFFGG.N,813,63,40,0.04587697982788086
A*_zero,.GBBCC.G.IJ.AA.IJKFDDDJKF.HEEKF.H...,974,62,40,0.057114601135253906
A*_zero,BBCCCLG.H..LG.HAALDDEEK...IJK...IJFF,652,56,40,0.03557729721069336
A*_zero,.BBBKMCC.IKMAA.IL.GDDJL.G.HJEEFFH...,16426,67,39,1.986938714981079
A*_zero,BBCCKLDD..KLH.AA.MHEEE.MH.IJFFGGIJ..,8846,65,39,1.0166094303131104
A*_zero,.BBBKMCC.IKMAA.ILMGDDJL.G.HJEEFFH...,12661,68,39,1.3703038692474365
A*_zero,HBBB.LHCCJ.LAAIJ.LDDIK.....KEE.FFGG.,7324,68,39,0.7469699382781982
A*_zero,IBBKCCIDDK.MAAJL.M..JLEE..JFF..GGHH.,5433,75,39,0.38900184631347656
A*_zero,G.BBKMGCCCKMAAHILNDDHILN...JEE...JFF,5422,73,39,0.6541616916656494
A*_zero,...KBBHI.KLMHIAALMHCCDDM..JEE.FFJGG.,5739,68,39,0.4662148952484131
A*_zero,BBHCC.G.H.J.GAA.JKGDDDJK...IEEFF.I..,3308,55,39,0.26902055740356445
A*_zero,BBBJLMCC.JLMAA.K..HDDKEEH.IFFNGGI..N,2655,69,39,0.19004273414611816
A*_zero,BBBJ..HCCJ.LHAAK.LDDIK.M..IEEM.FFGG.,3074,66,39,0.414386510848999
A*_zero,...HI.BBBHIKAA.HJKF.CCJLF.GDDLEEG...,2400,65,39,0.1780719757080078
A*_zero,HBBCCCH.JKDDAAJK...IJEEL.I...L.FFGGL,3534,69,39,0.2666611671447754
A*_zero,BBHCC.G.H.JKGAA.JKGDDDJK...IEEFF.I..,2453,56,39,0.19434833526611328
A*_zero,GBBBKMGCCCKMAAHILNDDHILN...JEE...JFF,3545,75,39,0.2779054641723633
A*_zero,BBF..JE.FCCJE.AAHK...GHKDDDGI....GI.,3212,64,39,0.45320749282836914
A*_zero,GBBK..GIJKCCHIJAALHDDD.LEE...MFFF..M,2935,66,39,0.23089981079101562
A*_zero,GBBB.LG.HIKLAAHIKM.CCJ.M...JDDEEFFF.,2313,60,39,0.1687333583831787
A*_zero,.GBBCC.G.IJ.AA.IJKFDDDJKF.H...F.HEE.,2852,59,39,0.20040225982666016
A*_zero,GBB.K.G.H.KLG.HAALCCCJ.L..IJDDEEIFF.,1622,61,39,0.11550688743591309
A*_zero,BBB..K..ICCKAAI..LH.IDDLHEEEJ.FFGGJ.,1936,53,39,0.13640618324279785
A*_zero,..KBBBCCKL..JAAL.MJDDEEMFFGG.MHHHII.,2453,59,39,0.17216038703918457
A*_zero,E.BBB.E..GIJAA.GIJCCCHIJ..FHDD..F...,2327,66,39,0.1555187702178955
A*_zero,..JBBBCCJKLMIAAKLMIDD..NEEFF.NGGHHHN,1337,50,39,0.09349250793457031
A*_zero,G.BBCCGDDD.JAAHI.J..HIEE.FFF.K.....K,1215,62,39,0.07638311386108398
A*_zero,BBICC.DDI.K.HAA.K.HEEEK.H..JFFGG.J..,1228,53,39,0.27770447731018066
A*_zero,.BBCC...IJ..AAIJ..DDIKEEHFFK.LHGGG.L,942,68,39,0.052140235900878906
A*_zero,BBG...F.GCC.F.AAI.DD.HI.EEEHJ....HJ.,1200,64,39,0.07161712646484375
A*_zero,.GBBCC.G.IJ.AA.IJKFDDDJKF.HEE.F.H...,1448,59,39,0.09013533592224121
A*_zero,BBCCCLDD.J.LAA.J.LHIEEFFHI..K.HGG.K.,1015,53,39,0.06216573715209961
A*_zero,GHBBCCGHDDK.GAAJKLEEEJKL..IFFL..I...,1415,58,39,0.09197735786437988
A*_zero,.BBBCC..JDDLAAJ.KLIEE.KMIFF..MGGHHHM,983,52,39,0.0609438419342041
A*_zero,..JBBBCCJKLMIAAKLMIDD..NEEFF.NGGGHHN,1215,50,39,0.08419156074523926
A*_zero,G.JBBBG.JK.LHAAK.LHCCDDLHIEE...IFF..,884,58,39,0.05315732955932617
A*_zero,BBJK..GIJKMNGIAAMNHCCL.NH..LDDHEEEFF,857,56,39,0.05275535583496094
A*_zero,GIBB.LGICC.LHAAK.MH.JK.MH.JDDDEEFFF.,413,56,39,0.022615671157836914
A*_zero,.HBBCC.H.JK.AA.JK.GDDDK.G.IEE.G.IFF.,922,60,39,0.05498790740966797
A*_zero,GIBB.LGICC.LHAAK.MH.JK.MH.JDDDEEEFF.,395,56,39,0.021720170974731445
A*_zero,..HBB.CCHIK.GAAIK.GDDEE.FFFJ.....J..,337,66,39,0.017520904541015625
A*_zero,GBBB.LG.HCCLAAHIKM.DDIKM...JEE.FFJ..,23373,64,38,2.780627489089966
A*_zero,...JBBF.IJ.LF.IAALGCCCKMGHDDKM.HEEK.,13929,71,38,1.7328767776489258
A*_zero,GBBBKLG.CCKLAAHIKMDDHI.M...JEEFF.J..,16104,65,38,1.9596359729766846
A*_zero,BB.IJ.CCCIJ.AA.IK.G.DDKLG.HEELFFH...,8949,63,38,1.0437047481536865
A*_zero,BBBJKLGCCJKLG.AAKLDDI....HI....HEEFF,12375,73,38,1.3709125518798828
A*_zero,..JBBBG.JKCCGAAKLMHIDDLMHIEELNFF...N,12197,64,38,1.6365487575531006
A*_zero,G.IBBBG.IJCCGAAJ.L.H..KL.HDDKMEEFFKM,9737,53,38,1.2504994869232178
A*_zero,BBBCCL..IDDLAAI.KMHEEEKMH..JFFGG.J..,9452,68,38,1.053718090057373
A*_zero,BB.I..FG.IKLFGAAKLFCCJ.L..HJDD..HEEE,3858,62,38,0.2995905876159668
A*_zero,BB.IJ.CCCIJ.AA.IKLG.DDKLG.HEELFFH...,6715,64,38,0.8262269496917725
A*_zero,BBBIJ.CCCIJ.AA.IK.G.DDKLG.HEELFFH...,6336,64,38,0.5487918853759766
A*_zero,..IBBB..IJCC.AAJ...HDDKL.HEEKLFFGGKL,8848,73,38,0.989647388458252
A*_zero,BBBIKMCC.IKMAA.JLNGDDJLNG.HEENFFH...,5640,64,38,0.6963074207305908
A*_zero,F.I.BBF.I.KLAAI.KL.HCCCLGH.JDDGEEJ..,7392,76,38,0.8337838649749756
A*_zero,BBBKCC..JKDDAAJK.MIEEFFMI.GGL.HH..L.,5486,67,38,0.4008610248565674
A*_zero,BBBIJ.CCCIJ.AA.IKLG.DDKLG.HEELFFH...,4786,65,38,0.42499804496765137
A*_zero,.BBBK.CC.IK.AA.IL.GDDJL.G.HJEEFFH...,4255,65,38,0.5096514225006104
A*_zero,...IBB..HICCAAHJKMDD.JKMGEEELNG.FFLN,4527,67,38,0.366579532623291
A*_zero,...IBB..HICCAAHJKLDD.JKLGEEEKMG.FF.M,5678,66,38,0.46330738067626953
A*_zero,BBCCC.H..JDDHAAJ.K..IEEKFFI..K..IGGG,3889,69,38,0.2703728675842285
A*_zero,GBBI.JGCCI.JAAHI.K..HDDK..H....EE.FF,3443,70,38,0.4358994960784912
A*_zero,HBB.CCH.JDDDAAJ..L.IEEKL.IFFKMGGG.KM,4850,55,38,0.4085273742675781
A*_zero,...IBB..HICCAAHJKMDD.JKMGEEELNGFFFLN,2820,68,38,0.21531438827514648
A*_zero,...IBB..HICCAAHJKLDD.JKLGEEEKMGFFF.M,3684,68,38,0.2832608222961426
A*_zero,BBIJ..FHIJLMFHAALMGCCK.MG..KDDGEEE..,1775,55,38,0.12284588813781738
A*_zero,F..BBBF..H.JAA.H.JCCCI.J..GIDDEEG...,2777,62,38,0.3849055767059326
A*_zero,BB.J..H..JCCHAAJ.K..IDDKEEI..LFFIGGL,1566,67,38,0.10601472854614258
A*_zero,...IBB..HICCAAHJKMDD.JKMGEEELMGFFFL.,2752,67,38,0.1987910270690918
A*_zero,.BBBCC..IDDLAAI..LH.EEKMHFFJKMGGGJKM,2407,49,38,0.18273448944091797
A*_zero,BBBCCM..JDDMAAJK..IEEKFFIGGKLNHH..LN,1898,64,38,0.1314857006072998
A*_zero,F.HBBBF.HI..FAAI.J.G.I.J.GCC.KDDDEEK,691,51,38,0.04071855545043945
A*_zero,..JBBB..J.CCAAJ.KLHIDDKLHIEEEMFFGG.M,1073,51,38,0.07625889778137207
A*_zero,GHBBCCGHDDK.GAAJKLEEEJKL..IFF...I...,2193,55,38,0.1529684066772461
A*_zero,GBBB.KGCCI.KAAHI.K..HJDD..HJ...EEFF.,1783,65,38,0.11372661590576172
A*_zero,BBH...F.HCCCFAAI.JDD.I.JG..I.KGEEE.K,1231,54,38,0.08466911315917969
A*_zero,F.BBB.F..HJ.AA.HJ.CCCIJ...GIDDEEG...,1890,62,38,0.1110382080078125
A*_zero,.GBBBJ.G...J.AAI.KCCHI.KF.HDDKF.HEEE,699,54,38,0.04049038887023926
A*_zero,BBBJ....IJCCAAI..KH.IDDKHEEE.LFFGG.L,1373,55,38,0.09029722213745117
A*_zero,HBBCCCH.JDDDAAJ..L.IEEKL.IFFKMGGG.KM,1314,55,38,0.09140324592590332
A*_zero,.BBBCC..IDDLAAI..LHEEJKMHFFJKMGGGJKM,1249,51,38,0.08758401870727539
A*_zero,BBH..KG.HJ.KGAAJ..CCIJDD..IEELFFF..L,837,55,38,0.0498812198638916
A*_zero,HIBBCCHIDDL.HAAKL.EEEKL...JFF...JGG.,1314,56,38,0.29012203216552734
A*_zero,.BBBCCDDEE.MAAJ..MI.JFFNIGGKLNHHHKLN,1005,50,38,0.07085394859313965
A*_zero,BBCCCLIDDD.LIAAK..EEJK....JFFFGGGHH.,962,58,38,0.06337785720825195
A*_zero,G.IKBBGHIK.MGHAALMCCJ.LN..JDDNEEFFFN,249,46,38,0.014017820358276367
A*_zero,E.BBB.E..GIJEAAGIJCCCHIJ..FH....FDD.,971,61,38,0.05794930458068848
A*_zero,..FBBI..FG.IAAFG.IECCC..EDDH.....H..,571,69,38,0.02852654457092285
A*_zero,BBBJKLGCCJKLG.AAK.DDI....HI....HEEFF,17811,70,37,2.1615006923675537
A*_zero,BBG.IJ..G.IJ..GAAJF..HCCFDDH...EEH..,20826,80,37,2.424268960952759
A*_zero,BBB.JLCC..JLAA..KMGHDDKMGHIEE.FFI...,13494,68,37,2.5252268314361572
A*_zero,IBBCCMI.JDDMAAJK.....KEEFFFKL.GGHHL.,16800,72,37,3.7126457691192627
A*_zero,..IBBBCCI..MGHAALMGHDDLM..JKEEFFJK..,11560,64,37,2.221116304397583
A*_zero,.BBBJL...HJLAA.HKMFCCIKMF.GIDDEEG...,11943,55,37,1.831205129623413
A*_zero,FHBBKLFHCCKLAAI.KMG.IDDMG..J..EEEJ..,13661,64,37,1.547865867614746
A*_zero,HBBJCCHDDJ..AAIK....IKEE..IFFLGG...L,9445,75,37,0.9202022552490234
A*_zero,..IBBB..IJCC.AAJ...HDDK..HEEKLFFGGKL,12155,71,37,1.6035525798797607
A*_zero,BBCCLMHDDKLMHAAK..EEJK...IJ....IFFGG,11145,70,37,1.245650291442871
A*_zero,E.GBBBE.GH.JEAAH.J.F.HIK.FCCIKDDD...,6389,50,37,0.5618107318878174
A*_zero,G.BBKLGCCCKLAAHI.MDDHI.M...JEE...JFF,8561,70,37,0.9221174716949463
A*_zero,HBBCCCH.JKDDAAJKL..IEELM.I...MFFGG.M,7908,68,37,0.8491678237915039
A*_zero,BBB.JLCC..JLAA..KMGHDDKMGHIEEMFFI...,5121,68,37,0.3934485912322998
A*_zero,FBBBJLF.G.JLAAGHKM.CCHKM...IDDEEEI..,5779,57,37,0.7259223461151123
A*_zero,GBBL..GIJLCCHIJAAMH.K..M..KDDNEEFF.N,4644,58,37,0.3657965660095215
A*_zero,G.BBKMGCCCKMAAHIL.DDHIL....JEE...JFF,6187,70,37,0.7420623302459717
A*_zero,BBCCC.I..KDDIAAK.L..JEELFFJ..LGGJHH.,4787,68,37,0.34272146224975586
A*_zero,GBBBKLGCCCKLAAHI.MDDHI.M...JEE...JFF,5569,72,37,0.4465911388397217
A*_zero,.IBBCC.IDDDMAAJK.M..JKEEH.FFLNHGGGLN,880,51,37,0.06510043144226074
A*_zero,G.BBKLGCCCKLAAHIKMDDHI.M...JEE...JFF,5949,70,37,0.6909699440002441
A*_zero,E.GBBBE.GH.JEAAHIJ.F.HIK.FCCIKDDD...,4134,51,37,0.3363666534423828
